year,F,M
1880,0,0
1881,7,0
1882,0,0
1883,0,0
1884,5,0
1885,6,0
1886,9,0
1887,11,0
1888,0,0
1889,8,0
1890,10,0
1891,13,0
1892,5,0
1893,9,0
1894,6,0
1895,8,0
1896,8,0
1897,8,0
1898,16,0
1899,8,0
1900,11,0
1901,8,0
1902,8,0
1903,13,0
1904,10,0
1905,13,0
1906,15,0
1907,16,0
1908,24,0
1909,18,0
1910,22,0
1911,31,0
1912,37,0
1913,46,0
1914,51,0
1915,75,0
1916,78,0
1917,77,0
1918,86,0
1919,74,0
1920,76,0
1921,109,0
1922,88,0
1923,104,0
1924,83,0
1925,100,0
1926,79,0
1927,74,0
1928,72,0
1929,91,0
1930,74,0
1931,57,0
1932,60,0
1933,60,0
1934,49,0
1935,35,0
1936,45,0
1937,48,0
1938,43,0
1939,39,0
1940,45,0
1941,45,0
1942,53,0
1943,38,0
1944,36,0
1945,28,0
1946,23,0
1947,32,0
1948,33,0
1949,24,0
1950,25,0
1951,36,0
1952,28,0
1953,29,0
1954,35,0
1955,27,0
1956,22,0
1957,30,0
1958,23,0
1959,32,0
1960,26,0
1961,34,0
1962,34,0
1963,52,0
1964,43,0
1965,66,0
1966,53,0
1967,60,0
1968,81,0
1969,78,0
1970,103,0
1971,86,0
1972,71,0
1973,76,0
1974,90,0
1975,70,0
1976,92,0
1977,64,0
1978,84,0
1979,85,0
1980,69,0
1981,79,0
1982,106,0
1983,159,0
1984,195,0
1985,197,0
1986,213,0
1987,231,0
1988,300,0
1989,320,6
1990,332,0
1991,312,0
1992,332,0
1993,359,0
1994,370,0
1995,357,0
1996,382,0
1997,334,0
1998,581,0
1999,462,0
2000,454,0
2001,497,0
2002,437,0
2003,473,0
2004,438,0
2005,503,0
2006,550,0
2007,525,0
2008,528,0
2009,629,0
2010,472,0
2011,557,0
2012,493,0
2013,529,0
2014,439,0
2015,455,0
2016,436,0
2017,378,0
2018,331,0
2019,298,0
