year,F,M
1880,403,0
1881,419,0
1882,439,0
1883,494,0
1884,522,0
1885,536,5
1886,591,0
1887,595,0
1888,692,0
1889,622,0
1890,707,0
1891,620,0
1892,705,0
1893,668,0
1894,630,0
1895,677,0
1896,628,0
1897,614,5
1898,678,0
1899,611,0
1900,711,0
1901,562,0
1902,569,0
1903,547,0
1904,547,0
1905,573,0
1906,537,0
1907,542,0
1908,543,0
1909,549,0
1910,627,0
1911,617,0
1912,762,0
1913,777,6
1914,936,0
1915,1106,0
1916,1125,0
1917,1106,8
1918,1167,5
1919,1109,5
1920,1141,9
1921,1034,0
1922,989,6
1923,998,0
1924,942,0
1925,897,5
1926,839,9
1927,772,9
1928,711,0
1929,669,6
1930,657,5
1931,588,0
1932,597,0
1933,544,0
1934,544,0
1935,585,0
1936,475,0
1937,521,0
1938,490,0
1939,460,5
1940,427,0
1941,433,0
1942,437,0
1943,434,0
1944,370,0
1945,313,0
1946,373,0
1947,332,0
1948,318,0
1949,292,0
1950,292,0
1951,245,0
1952,259,0
1953,218,0
1954,242,0
1955,207,0
1956,214,0
1957,181,0
1958,183,0
1959,144,0
1960,142,0
1961,146,0
1962,118,0
1963,110,0
1964,90,0
1965,78,0
1966,71,0
1967,57,0
1968,45,0
1969,51,0
1970,45,0
1971,42,0
1972,52,0
1973,37,0
1974,40,0
1975,57,0
1976,27,0
1977,37,0
1978,45,0
1979,36,0
1980,35,0
1981,37,0
1982,31,0
1983,29,0
1984,31,0
1985,21,0
1986,29,0
1987,27,0
1988,28,0
1989,27,0
1990,19,0
1991,26,0
1992,30,0
1993,26,0
1994,16,0
1995,24,0
1996,15,0
1997,23,0
1998,15,0
1999,14,0
2000,11,0
2001,14,0
2002,20,0
2003,11,0
2004,18,0
2005,12,0
2006,12,0
2007,12,0
2008,10,0
2009,14,0
2010,16,0
2011,12,0
2012,7,0
2013,12,0
2014,15,0
2015,8,0
2016,19,0
2017,13,0
2018,13,0
2019,18,0
