year,F,M
1880,0,10
1881,0,13
1882,0,10
1883,0,5
1884,0,12
1885,0,8
1886,0,6
1887,0,5
1888,0,13
1889,0,13
1890,0,10
1891,0,9
1892,0,16
1893,0,11
1894,0,23
1895,0,17
1896,0,12
1897,0,13
1898,0,23
1899,0,21
1900,0,18
1901,0,16
1902,0,22
1903,0,28
1904,0,22
1905,0,39
1906,0,33
1907,0,32
1908,0,47
1909,5,45
1910,0,44
1911,6,43
1912,6,80
1913,5,128
1914,11,136
1915,9,223
1916,16,181
1917,15,192
1918,17,186
1919,18,165
1920,18,206
1921,12,181
1922,12,207
1923,6,187
1924,17,196
1925,20,198
1926,18,205
1927,19,229
1928,30,265
1929,32,241
1930,35,214
1931,36,277
1932,51,300
1933,32,319
1934,40,328
1935,42,339
1936,46,325
1937,64,375
1938,61,425
1939,57,395
1940,73,374
1941,85,335
1942,94,368
1943,71,397
1944,70,360
1945,98,317
1946,105,334
1947,123,382
1948,112,331
1949,84,342
1950,84,305
1951,90,317
1952,76,338
1953,98,337
1954,96,351
1955,132,336
1956,98,390
1957,78,377
1958,81,445
1959,72,449
1960,77,391
1961,59,431
1962,60,419
1963,87,384
1964,110,373
1965,109,386
1966,151,470
1967,245,570
1968,206,639
1969,183,602
1970,200,675
1971,204,643
1972,181,537
1973,175,484
1974,166,506
1975,172,501
1976,159,441
1977,180,445
1978,185,413
1979,185,494
1980,188,458
1981,187,474
1982,179,470
1983,221,462
1984,241,478
1985,302,445
1986,252,473
1987,336,463
1988,315,488
1989,273,561
1990,255,588
1991,269,536
1992,244,510
1993,221,494
1994,224,503
1995,226,521
1996,242,517
1997,264,544
1998,243,495
1999,199,562
2000,205,616
2001,210,583
2002,192,548
2003,185,514
2004,168,572
2005,182,591
2006,180,606
2007,193,635
2008,178,592
2009,180,555
2010,160,545
2011,165,587
2012,145,681
2013,181,776
2014,205,899
2015,210,860
2016,203,846
2017,201,832
2018,190,787
2019,197,790
