year,Girls,Boys
1880,0,10
1881,0,10
1882,0,14
1883,0,15
1884,0,6
1885,0,7
1886,0,8
1887,0,13
1888,0,7
1889,0,10
1890,0,8
1891,0,6
1892,0,0
1893,0,6
1894,0,5
1895,0,0
1896,0,0
1897,0,10
1898,0,11
1899,0,7
1900,0,9
1901,0,6
1902,0,9
1903,0,0
1904,0,0
1905,0,6
1906,0,7
1907,0,9
1908,0,0
1909,0,0
1910,0,0
1911,0,6
1912,0,10
1913,0,9
1914,0,20
1915,0,16
1916,0,17
1917,0,14
1918,0,11
1919,0,17
1920,0,7
1921,0,11
1922,0,13
1923,0,20
1924,0,11
1925,0,16
1926,0,6
1927,0,0
1928,0,16
1929,0,10
1930,0,13
1931,0,9
1932,0,10
1933,0,10
1934,0,5
1935,0,13
1936,0,0
1937,0,10
1938,0,7
1939,0,6
1940,0,0
1941,0,5
1942,0,0
1943,0,5
1944,0,14
1945,0,7
1946,0,6
1947,0,8
1948,0,0
1949,0,9
1950,0,5
1951,0,8
1952,0,6
1953,0,5
1954,0,5
1955,0,0
1956,0,7
1957,0,8
1958,0,0
1959,0,0
1960,0,9
1961,0,0
1962,0,0
1963,0,5
1964,0,7
1965,0,0
1966,0,0
1967,0,0
1968,0,5
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,6
1993,0,0
1994,0,6
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,5
2001,0,0
2002,0,0
2003,0,0
2004,0,6
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,6
2011,0,6
2012,0,5
2013,0,11
2014,0,11
2015,0,8
2016,0,12
2017,0,15
2018,0,19
2019,0,11
