year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,5,0
1902,0,0
1903,0,0
1904,0,0
1905,5,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,8,0
1913,6,5
1914,8,6
1915,10,0
1916,10,8
1917,10,0
1918,5,5
1919,14,9
1920,17,5
1921,15,15
1922,17,7
1923,11,9
1924,17,12
1925,23,14
1926,26,9
1927,20,10
1928,21,12
1929,16,12
1930,18,11
1931,14,5
1932,16,11
1933,11,9
1934,11,0
1935,11,12
1936,8,5
1937,10,8
1938,14,12
1939,5,7
1940,16,0
1941,8,5
1942,0,9
1943,6,7
1944,7,11
1945,5,8
1946,9,7
1947,10,9
1948,10,11
1949,12,8
1950,11,13
1951,7,6
1952,6,11
1953,8,5
1954,8,0
1955,12,7
1956,8,7
1957,6,6
1958,0,8
1959,0,7
1960,9,5
1961,10,9
1962,0,0
1963,9,8
1964,7,10
1965,5,0
1966,0,5
1967,8,8
1968,7,5
1969,6,10
1970,5,11
1971,7,6
1972,12,8
1973,6,7
1974,6,5
1975,6,6
1976,0,6
1977,8,5
1978,0,6
1979,10,0
1980,11,7
1981,10,5
1982,11,10
1983,11,7
1984,12,0
1985,14,7
1986,13,6
1987,14,0
1988,12,0
1989,6,8
1990,8,0
1991,12,8
1992,14,6
1993,5,10
1994,0,6
1995,5,5
1996,6,5
1997,7,0
1998,7,0
1999,12,5
2000,5,0
2001,16,0
2002,12,5
2003,13,0
2004,17,0
2005,10,0
2006,11,6
2007,5,7
2008,11,0
2009,6,0
2010,0,0
2011,0,0
2012,5,0
2013,7,0
2014,8,0
2015,5,0
2016,5,0
2017,7,0
2018,0,0
2019,0,0
