year,F,M
1880,32,0
1881,55,0
1882,54,0
1883,56,0
1884,61,0
1885,68,0
1886,55,0
1887,76,0
1888,93,0
1889,79,0
1890,122,0
1891,132,0
1892,143,0
1893,186,0
1894,196,0
1895,249,0
1896,269,0
1897,241,0
1898,264,0
1899,272,0
1900,307,0
1901,256,0
1902,327,0
1903,355,0
1904,350,0
1905,361,0
1906,372,0
1907,410,0
1908,458,0
1909,504,0
1910,502,0
1911,585,0
1912,835,0
1913,840,0
1914,1128,0
1915,1548,7
1916,1649,0
1917,1619,0
1918,1692,6
1919,1632,5
1920,1854,0
1921,1976,0
1922,1869,7
1923,1902,5
1924,1981,14
1925,1768,11
1926,1757,5
1927,1825,8
1928,1652,0
1929,1600,8
1930,1594,0
1931,1517,10
1932,1356,9
1933,1430,6
1934,1360,9
1935,1433,5
1936,1282,0
1937,1201,7
1938,1241,10
1939,1086,8
1940,1053,0
1941,987,5
1942,986,0
1943,904,0
1944,875,0
1945,797,0
1946,839,0
1947,839,0
1948,820,0
1949,849,0
1950,793,0
1951,763,0
1952,769,0
1953,759,0
1954,817,0
1955,695,0
1956,755,0
1957,698,0
1958,762,0
1959,682,0
1960,776,0
1961,673,0
1962,656,0
1963,691,0
1964,617,0
1965,580,0
1966,592,0
1967,512,0
1968,539,0
1969,527,5
1970,555,0
1971,608,0
1972,639,0
1973,757,6
1974,798,0
1975,898,5
1976,923,5
1977,1002,0
1978,1070,8
1979,1175,5
1980,1249,6
1981,1223,7
1982,1221,9
1983,1101,6
1984,1047,7
1985,1077,0
1986,945,8
1987,998,5
1988,1003,0
1989,989,0
1990,922,6
1991,1011,6
1992,1116,0
1993,1146,0
1994,1203,0
1995,1314,0
1996,1390,0
1997,1524,0
1998,1630,0
1999,1645,0
2000,1753,0
2001,1824,5
2002,1958,0
2003,2049,0
2004,2269,8
2005,2419,0
2006,2705,0
2007,2785,5
2008,2915,0
2009,3038,0
2010,3132,0
2011,3190,0
2012,3422,5
2013,3449,0
2014,3710,0
2015,3764,5
2016,3798,6
2017,3849,6
2018,3840,0
2019,3929,0
