year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,7,0
1906,0,0
1907,0,0
1908,5,0
1909,6,0
1910,0,0
1911,0,0
1912,7,0
1913,0,0
1914,15,0
1915,15,0
1916,15,0
1917,9,0
1918,15,0
1919,13,0
1920,13,0
1921,7,0
1922,17,0
1923,22,0
1924,13,0
1925,18,0
1926,11,0
1927,10,0
1928,11,0
1929,13,0
1930,15,0
1931,19,0
1932,14,0
1933,11,0
1934,10,0
1935,14,0
1936,15,0
1937,10,0
1938,14,0
1939,0,0
1940,5,0
1941,9,0
1942,7,0
1943,7,0
1944,6,0
1945,6,0
1946,5,0
1947,10,0
1948,9,0
1949,6,0
1950,5,0
1951,6,0
1952,8,0
1953,0,0
1954,7,0
1955,0,0
1956,14,0
1957,0,0
1958,6,0
1959,10,0
1960,7,0
1961,7,0
1962,10,0
1963,0,0
1964,6,0
1965,0,0
1966,8,0
1967,5,0
1968,0,0
1969,0,0
1970,8,0
1971,5,0
1972,5,0
1973,8,0
1974,12,0
1975,7,0
1976,8,0
1977,0,0
1978,9,0
1979,16,0
1980,17,0
1981,18,0
1982,18,0
1983,21,0
1984,19,0
1985,27,0
1986,28,0
1987,20,0
1988,22,0
1989,19,0
1990,25,0
1991,32,0
1992,28,0
1993,33,0
1994,26,0
1995,38,0
1996,37,0
1997,25,0
1998,25,0
1999,24,0
2000,25,0
2001,19,0
2002,24,0
2003,20,0
2004,15,0
2005,16,0
2006,19,0
2007,14,0
2008,8,0
2009,12,0
2010,8,0
2011,13,0
2012,8,0
2013,8,0
2014,13,0
2015,13,0
2016,9,0
2017,9,0
2018,10,0
2019,9,0
