year,F,M
1880,410,0
1881,429,0
1882,439,0
1883,412,0
1884,520,0
1885,527,0
1886,492,0
1887,511,0
1888,582,0
1889,470,7
1890,512,0
1891,523,0
1892,591,0
1893,538,0
1894,515,0
1895,566,0
1896,527,0
1897,553,0
1898,546,0
1899,475,0
1900,673,0
1901,519,5
1902,571,0
1903,527,0
1904,508,0
1905,535,0
1906,557,0
1907,582,0
1908,651,0
1909,610,0
1910,811,0
1911,827,0
1912,1078,9
1913,1290,0
1914,1575,8
1915,1988,7
1916,2166,0
1917,2411,15
1918,2510,8
1919,2629,7
1920,2982,6
1921,3323,7
1922,3518,15
1923,3672,11
1924,3990,14
1925,4325,13
1926,4566,18
1927,5022,21
1928,5536,22
1929,6871,24
1930,9071,25
1931,10034,38
1932,10946,44
1933,11870,45
1934,13518,47
1935,14544,45
1936,16756,63
1937,17069,86
1938,18950,91
1939,19725,74
1940,19734,72
1941,20882,63
1942,23326,65
1943,23989,69
1944,23213,63
1945,21456,61
1946,28346,63
1947,32445,57
1948,29410,41
1949,29247,31
1950,29617,64
1951,30347,50
1952,31739,62
1953,30618,48
1954,30269,54
1955,30017,51
1956,28784,49
1957,27510,58
1958,24813,51
1959,23080,54
1960,21899,56
1961,20716,46
1962,18026,54
1963,16269,45
1964,14697,34
1965,12255,42
1966,11731,28
1967,10268,34
1968,8962,35
1969,7898,37
1970,7063,27
1971,6215,31
1972,4816,19
1973,3942,13
1974,3895,19
1975,3512,19
1976,3281,13
1977,3221,24
1978,3045,21
1979,2866,25
1980,2805,22
1981,2911,20
1982,2806,27
1983,2520,24
1984,2487,34
1985,2606,21
1986,2426,21
1987,2235,34
1988,2346,19
1989,2346,38
1990,2385,28
1991,2497,29
1992,2185,22
1993,1986,14
1994,2189,14
1995,2001,12
1996,1825,0
1997,1525,6
1998,1480,5
1999,1420,8
2000,1378,6
2001,1419,8
2002,1366,0
2003,1177,6
2004,1147,5
2005,1014,0
2006,1016,0
2007,902,0
2008,858,0
2009,667,0
2010,573,0
2011,539,0
2012,437,0
2013,411,0
2014,371,0
2015,343,0
2016,310,0
2017,312,0
2018,325,0
2019,291,0
