year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,7
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,6
1908,0,0
1909,0,5
1910,0,0
1911,0,7
1912,0,6
1913,0,15
1914,0,15
1915,0,27
1916,0,28
1917,0,24
1918,0,26
1919,0,35
1920,0,35
1921,0,32
1922,0,25
1923,0,36
1924,0,36
1925,0,30
1926,0,24
1927,0,22
1928,0,19
1929,0,28
1930,0,28
1931,0,15
1932,0,26
1933,0,30
1934,0,26
1935,0,19
1936,0,12
1937,0,17
1938,0,26
1939,0,22
1940,0,23
1941,0,22
1942,0,15
1943,0,17
1944,0,20
1945,0,15
1946,0,18
1947,0,22
1948,0,21
1949,0,17
1950,0,16
1951,0,17
1952,0,20
1953,0,10
1954,0,16
1955,0,21
1956,0,22
1957,0,10
1958,0,7
1959,0,20
1960,0,6
1961,0,12
1962,0,15
1963,0,6
1964,0,9
1965,0,8
1966,0,7
1967,0,9
1968,0,16
1969,0,7
1970,0,6
1971,0,9
1972,0,6
1973,0,12
1974,0,0
1975,0,6
1976,0,6
1977,0,9
1978,0,8
1979,0,13
1980,0,8
1981,0,19
1982,0,14
1983,0,14
1984,0,15
1985,0,13
1986,0,14
1987,0,10
1988,0,10
1989,0,14
1990,0,17
1991,0,23
1992,0,11
1993,0,21
1994,0,13
1995,0,15
1996,0,19
1997,0,24
1998,0,42
1999,0,28
2000,0,34
2001,0,45
2002,0,49
2003,0,45
2004,0,64
2005,0,58
2006,0,61
2007,0,98
2008,0,84
2009,0,109
2010,0,98
2011,0,82
2012,0,93
2013,0,79
2014,5,77
2015,0,88
2016,0,91
2017,0,72
2018,0,81
2019,0,79
