year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,5
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,5
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,6
1901,0,5
1902,0,0
1903,0,0
1904,0,6
1905,0,7
1906,0,0
1907,0,7
1908,0,6
1909,0,8
1910,0,6
1911,0,7
1912,0,23
1913,0,17
1914,0,31
1915,0,45
1916,0,36
1917,0,35
1918,0,46
1919,0,44
1920,0,44
1921,0,28
1922,0,45
1923,0,50
1924,0,44
1925,0,37
1926,0,54
1927,0,49
1928,0,32
1929,0,41
1930,0,38
1931,0,44
1932,0,32
1933,0,24
1934,0,23
1935,0,38
1936,0,42
1937,0,29
1938,0,29
1939,0,37
1940,0,36
1941,0,43
1942,0,35
1943,0,35
1944,0,31
1945,0,32
1946,0,26
1947,0,44
1948,0,41
1949,0,36
1950,0,37
1951,0,24
1952,0,38
1953,0,30
1954,0,37
1955,0,35
1956,0,41
1957,0,48
1958,0,33
1959,0,42
1960,0,43
1961,0,32
1962,0,29
1963,0,46
1964,0,26
1965,0,42
1966,0,35
1967,0,28
1968,0,25
1969,0,43
1970,0,40
1971,0,30
1972,0,37
1973,0,39
1974,0,23
1975,0,26
1976,0,29
1977,0,40
1978,7,44
1979,0,47
1980,5,41
1981,0,42
1982,0,54
1983,0,52
1984,0,50
1985,0,41
1986,0,66
1987,0,55
1988,0,69
1989,0,89
1990,5,87
1991,0,100
1992,0,100
1993,5,119
1994,0,118
1995,0,89
1996,0,92
1997,0,97
1998,0,97
1999,6,99
2000,10,104
2001,8,136
2002,5,109
2003,5,97
2004,6,132
2005,6,125
2006,5,132
2007,6,140
2008,5,123
2009,0,123
2010,5,121
2011,0,94
2012,0,105
2013,5,94
2014,0,81
2015,0,67
2016,0,60
2017,0,60
2018,0,76
2019,0,45
