year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,5
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,7
1896,0,0
1897,0,5
1898,0,5
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,5
1906,0,5
1907,0,9
1908,0,7
1909,0,0
1910,0,7
1911,0,6
1912,0,12
1913,0,18
1914,0,24
1915,0,31
1916,0,29
1917,0,23
1918,0,21
1919,0,14
1920,0,19
1921,0,31
1922,0,14
1923,0,26
1924,0,26
1925,0,27
1926,0,24
1927,0,30
1928,0,28
1929,0,32
1930,0,32
1931,0,21
1932,0,17
1933,0,18
1934,0,29
1935,0,24
1936,0,25
1937,0,13
1938,0,23
1939,0,15
1940,0,19
1941,0,19
1942,0,18
1943,0,22
1944,0,10
1945,0,19
1946,0,24
1947,0,28
1948,0,26
1949,0,29
1950,0,27
1951,0,23
1952,0,31
1953,0,41
1954,0,44
1955,0,34
1956,0,34
1957,0,56
1958,0,60
1959,0,54
1960,0,52
1961,0,56
1962,0,59
1963,0,52
1964,0,45
1965,0,42
1966,0,57
1967,0,56
1968,0,58
1969,0,60
1970,0,78
1971,0,67
1972,0,66
1973,0,78
1974,0,85
1975,0,56
1976,0,80
1977,0,73
1978,0,94
1979,0,90
1980,0,106
1981,0,98
1982,0,109
1983,0,108
1984,0,115
1985,0,139
1986,0,133
1987,0,173
1988,0,216
1989,0,254
1990,0,264
1991,0,300
1992,0,298
1993,0,290
1994,0,271
1995,0,253
1996,0,237
1997,0,201
1998,0,226
1999,0,247
2000,0,236
2001,0,218
2002,0,196
2003,0,189
2004,0,197
2005,0,226
2006,0,201
2007,0,209
2008,0,194
2009,0,157
2010,0,165
2011,0,123
2012,0,115
2013,0,106
2014,0,108
2015,0,125
2016,0,107
2017,0,126
2018,0,95
2019,0,108
