year,Boys,Girls
1880,9,0
1881,13,0
1882,13,0
1883,20,0
1884,12,0
1885,15,0
1886,12,0
1887,9,0
1888,15,0
1889,7,0
1890,11,0
1891,16,0
1892,11,0
1893,16,0
1894,13,0
1895,18,0
1896,18,0
1897,22,0
1898,11,0
1899,10,0
1900,18,0
1901,11,0
1902,16,0
1903,11,0
1904,7,0
1905,10,0
1906,12,0
1907,9,0
1908,11,0
1909,9,0
1910,12,0
1911,9,0
1912,10,0
1913,18,0
1914,21,0
1915,22,0
1916,14,0
1917,25,0
1918,22,0
1919,24,7
1920,23,0
1921,14,5
1922,21,0
1923,18,9
1924,27,6
1925,23,8
1926,11,5
1927,23,0
1928,20,0
1929,18,0
1930,13,0
1931,17,0
1932,13,8
1933,14,10
1934,15,6
1935,12,0
1936,7,0
1937,11,0
1938,15,0
1939,12,5
1940,16,5
1941,11,5
1942,23,0
1943,19,5
1944,15,0
1945,26,0
1946,21,5
1947,24,0
1948,22,7
1949,29,5
1950,22,5
1951,36,0
1952,16,6
1953,32,5
1954,19,0
1955,25,6
1956,14,0
1957,20,0
1958,37,0
1959,16,0
1960,25,0
1961,28,0
1962,24,0
1963,25,0
1964,21,0
1965,19,0
1966,19,0
1967,21,0
1968,17,0
1969,14,0
1970,16,0
1971,18,0
1972,22,0
1973,25,0
1974,23,0
1975,29,0
1976,30,0
1977,20,0
1978,23,0
1979,32,0
1980,32,0
1981,35,0
1982,27,0
1983,31,0
1984,37,0
1985,28,0
1986,29,0
1987,27,0
1988,38,0
1989,42,0
1990,38,0
1991,38,0
1992,39,0
1993,35,0
1994,30,0
1995,29,0
1996,35,0
1997,24,0
1998,42,0
1999,44,0
2000,56,0
2001,64,0
2002,96,0
2003,303,0
2004,476,6
2005,558,0
2006,591,0
2007,688,0
2008,666,0
2009,959,0
2010,1091,0
2011,1217,0
2012,1502,0
2013,1724,0
2014,2007,0
2015,2029,0
2016,2026,0
2017,2154,0
2018,2009,0
2019,1965,0
