year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,6
1886,0,7
1887,0,5
1888,0,9
1889,0,8
1890,0,9
1891,0,11
1892,0,11
1893,0,11
1894,0,10
1895,0,18
1896,0,12
1897,0,16
1898,0,22
1899,0,13
1900,0,21
1901,0,15
1902,0,22
1903,0,13
1904,0,14
1905,0,29
1906,0,25
1907,0,28
1908,0,31
1909,0,36
1910,0,39
1911,0,55
1912,0,126
1913,0,204
1914,0,288
1915,0,332
1916,0,436
1917,0,466
1918,0,484
1919,0,449
1920,0,515
1921,0,577
1922,0,628
1923,0,602
1924,0,635
1925,0,609
1926,0,581
1927,0,603
1928,0,599
1929,6,583
1930,0,561
1931,0,500
1932,0,470
1933,0,425
1934,0,421
1935,0,400
1936,0,368
1937,0,333
1938,0,335
1939,0,330
1940,0,287
1941,0,265
1942,0,308
1943,0,271
1944,0,243
1945,0,196
1946,0,236
1947,0,255
1948,0,209
1949,0,227
1950,0,213
1951,0,215
1952,0,201
1953,0,217
1954,0,203
1955,0,190
1956,0,169
1957,0,174
1958,0,168
1959,0,169
1960,0,180
1961,0,151
1962,0,135
1963,0,145
1964,0,126
1965,0,113
1966,0,106
1967,0,98
1968,0,64
1969,0,87
1970,0,81
1971,0,76
1972,0,49
1973,0,54
1974,0,51
1975,0,50
1976,0,34
1977,0,41
1978,0,47
1979,0,36
1980,0,48
1981,0,37
1982,0,39
1983,0,26
1984,0,39
1985,0,27
1986,0,36
1987,0,37
1988,0,29
1989,0,30
1990,0,31
1991,0,25
1992,0,27
1993,0,26
1994,0,24
1995,0,24
1996,0,21
1997,0,19
1998,0,18
1999,0,16
2000,0,15
2001,0,20
2002,0,14
2003,0,17
2004,0,18
2005,0,18
2006,0,19
2007,0,13
2008,0,13
2009,0,10
2010,0,10
2011,0,9
2012,0,7
2013,0,7
2014,0,9
2015,0,9
2016,0,5
2017,0,8
2018,0,11
2019,0,17
